06/07/2016 11:35:30,0-2571525,UNLIMITED-TRACK,32.80445,-117.59332,"",""
06/07/2016 11:35:08,0-2571518,UNLIMITED-TRACK,32.80225,-117.57083,"",""
06/07/2016 11:34:14,0-2571709,UNLIMITED-TRACK,32.81995,-117.57039,"",""
06/07/2016 11:33:39,0-2571609,UNLIMITED-TRACK,32.82035,-117.59137,"",""
06/07/2016 11:30:28,0-2571525,UNLIMITED-TRACK,32.80477,-117.59360,"",""
06/07/2016 11:30:07,0-2571518,UNLIMITED-TRACK,32.80255,-117.57118,"",""
06/07/2016 11:29:13,0-2571709,UNLIMITED-TRACK,32.82020,-117.57092,"",""
06/07/2016 11:28:38,0-2571609,UNLIMITED-TRACK,32.82074,-117.59174,"",""
06/07/2016 11:25:29,0-2571525,UNLIMITED-TRACK,32.80495,-117.59395,"",""
06/07/2016 11:25:08,0-2571518,UNLIMITED-TRACK,32.80283,-117.57158,"",""
06/07/2016 11:24:15,0-2571709,UNLIMITED-TRACK,32.82053,-117.57133,"",""
06/07/2016 11:23:40,0-2571609,UNLIMITED-TRACK,32.82117,-117.59206,"",""
06/07/2016 11:20:27,0-2571525,UNLIMITED-TRACK,32.80520,-117.59422,"",""
06/07/2016 11:20:06,0-2571518,UNLIMITED-TRACK,32.80303,-117.57199,"",""
06/07/2016 11:19:15,0-2571709,UNLIMITED-TRACK,32.82086,-117.57173,"",""
06/07/2016 11:18:40,0-2571609,UNLIMITED-TRACK,32.82150,-117.59247,"",""
06/07/2016 11:15:25,0-2571525,UNLIMITED-TRACK,32.80537,-117.59457,"",""
06/07/2016 11:15:06,0-2571518,UNLIMITED-TRACK,32.80326,-117.57237,"",""
06/07/2016 11:14:56,0-2571709,UNLIMITED-TRACK,32.82119,-117.57204,"",""
06/07/2016 11:13:42,0-2571609,UNLIMITED-TRACK,32.82175,-117.59280,"",""
06/07/2016 11:10:26,0-2571525,UNLIMITED-TRACK,32.80567,-117.59482,"",""
06/07/2016 11:10:05,0-2571518,UNLIMITED-TRACK,32.80350,-117.57285,"",""
06/07/2016 11:09:16,0-2571709,UNLIMITED-TRACK,32.82145,-117.57260,"",""
06/07/2016 11:08:41,0-2571609,UNLIMITED-TRACK,32.82208,-117.59312,"",""
06/07/2016 11:05:27,0-2571525,UNLIMITED-TRACK,32.80593,-117.59521,"",""
06/07/2016 11:05:06,0-2571518,UNLIMITED-TRACK,32.80384,-117.57317,"",""
06/07/2016 11:04:17,0-2571709,UNLIMITED-TRACK,32.82180,-117.57300,"",""
06/07/2016 11:03:43,0-2571609,UNLIMITED-TRACK,32.82238,-117.59344,"",""
06/07/2016 11:00:26,0-2571525,UNLIMITED-TRACK,32.80627,-117.59544,"",""
06/07/2016 11:00:03,0-2571518,UNLIMITED-TRACK,32.80405,-117.57353,"",""
06/07/2016 10:59:14,0-2571709,UNLIMITED-TRACK,32.82213,-117.57346,"",""
06/07/2016 10:58:43,0-2571609,UNLIMITED-TRACK,32.82271,-117.59375,"",""
06/07/2016 10:56:00,0-2571525,UNLIMITED-TRACK,32.80659,-117.59572,"",""
06/07/2016 10:55:05,0-2571518,UNLIMITED-TRACK,32.80431,-117.57390,"",""
06/07/2016 10:54:15,0-2571709,UNLIMITED-TRACK,32.82241,-117.57384,"",""
06/07/2016 10:53:46,0-2571609,UNLIMITED-TRACK,32.82308,-117.59402,"",""
06/07/2016 10:50:35,0-2571518,UNLIMITED-TRACK,32.80453,-117.57420,"",""
06/07/2016 10:50:25,0-2571525,UNLIMITED-TRACK,32.80680,-117.59612,"",""
06/07/2016 10:49:24,0-2571609,UNLIMITED-TRACK,32.82328,-117.59438,"",""
06/07/2016 10:49:13,0-2571709,UNLIMITED-TRACK,32.82265,-117.57425,"",""
06/07/2016 10:45:26,0-2571525,UNLIMITED-TRACK,32.80719,-117.59637,"",""
06/07/2016 10:45:04,0-2571518,UNLIMITED-TRACK,32.80481,-117.57457,"",""
06/07/2016 10:44:11,0-2571709,UNLIMITED-TRACK,32.82295,-117.57462,"",""
06/07/2016 10:43:47,0-2571609,UNLIMITED-TRACK,32.82354,-117.59471,"",""
06/07/2016 10:40:24,0-2571525,UNLIMITED-TRACK,32.80750,-117.59666,"",""
06/07/2016 10:40:02,0-2571518,UNLIMITED-TRACK,32.80513,-117.57489,"",""
06/07/2016 10:39:11,0-2571709,UNLIMITED-TRACK,32.82325,-117.57498,"",""
06/07/2016 10:38:47,0-2571609,UNLIMITED-TRACK,32.82388,-117.59500,"",""
06/07/2016 10:35:37,0-2571525,UNLIMITED-TRACK,32.80777,-117.59697,"",""
06/07/2016 10:35:04,0-2571518,UNLIMITED-TRACK,32.80540,-117.57515,"",""
06/07/2016 10:34:12,0-2571709,UNLIMITED-TRACK,32.82352,-117.57541,"",""
06/07/2016 10:33:49,0-2571609,UNLIMITED-TRACK,32.82409,-117.59538,"",""
06/07/2016 10:30:37,0-2571525,UNLIMITED-TRACK,32.80806,-117.59723,"",""
06/07/2016 10:30:04,0-2571518,UNLIMITED-TRACK,32.80578,-117.57542,"",""
06/07/2016 10:29:11,0-2571709,UNLIMITED-TRACK,32.82381,-117.57579,"",""
06/07/2016 10:28:49,0-2571609,UNLIMITED-TRACK,32.82430,-117.59576,"",""
06/07/2016 10:25:29,0-2571525,UNLIMITED-TRACK,32.80838,-117.59744,"",""
06/07/2016 10:25:07,0-2571518,UNLIMITED-TRACK,32.80602,-117.57578,"",""
06/07/2016 10:24:13,0-2571709,UNLIMITED-TRACK,32.82409,-117.57614,"",""
06/07/2016 10:23:51,0-2571609,UNLIMITED-TRACK,32.82467,-117.59601,"",""
06/07/2016 10:20:30,0-2571525,UNLIMITED-TRACK,32.80864,-117.59776,"",""
06/07/2016 10:20:08,0-2571518,UNLIMITED-TRACK,32.80630,-117.57614,"",""
06/07/2016 10:19:12,0-2571709,UNLIMITED-TRACK,32.82439,-117.57642,"",""
06/07/2016 10:18:50,0-2571609,UNLIMITED-TRACK,32.82497,-117.59639,"",""
06/07/2016 10:15:31,0-2571525,UNLIMITED-TRACK,32.80887,-117.59807,"",""
06/07/2016 10:15:11,0-2571518,UNLIMITED-TRACK,32.80668,-117.57642,"",""
06/07/2016 10:14:34,0-2571709,UNLIMITED-TRACK,32.82467,-117.57674,"",""
06/07/2016 10:13:49,0-2571609,UNLIMITED-TRACK,32.82523,-117.59677,"",""
06/07/2016 10:10:32,0-2571525,UNLIMITED-TRACK,32.80908,-117.59850,"",""
06/07/2016 10:10:10,0-2571518,UNLIMITED-TRACK,32.80692,-117.57678,"",""
06/07/2016 10:09:12,0-2571709,UNLIMITED-TRACK,32.82498,-117.57710,"",""
06/07/2016 10:08:51,0-2571609,UNLIMITED-TRACK,32.82558,-117.59712,"",""
06/07/2016 10:05:30,0-2571525,UNLIMITED-TRACK,32.80930,-117.59888,"",""
06/07/2016 10:05:12,0-2571518,UNLIMITED-TRACK,32.80716,-117.57710,"",""
06/07/2016 10:04:11,0-2571709,UNLIMITED-TRACK,32.82529,-117.57742,"",""
06/07/2016 10:03:53,0-2571609,UNLIMITED-TRACK,32.82589,-117.59746,"",""
06/07/2016 10:00:32,0-2571525,UNLIMITED-TRACK,32.80956,-117.59926,"",""
06/07/2016 10:00:11,0-2571518,UNLIMITED-TRACK,32.80748,-117.57736,"",""
06/07/2016 09:59:12,0-2571709,UNLIMITED-TRACK,32.82561,-117.57774,"",""
06/07/2016 09:58:51,0-2571609,UNLIMITED-TRACK,32.82618,-117.59787,"",""
06/07/2016 09:56:01,0-2571525,UNLIMITED-TRACK,32.81170,-117.60063,"",""
06/07/2016 09:55:12,0-2571518,UNLIMITED-TRACK,32.80779,-117.57765,"",""
06/07/2016 09:54:12,0-2571709,UNLIMITED-TRACK,32.82594,-117.57811,"",""
06/07/2016 09:53:53,0-2571609,UNLIMITED-TRACK,32.82658,-117.59825,"",""
06/07/2016 09:50:35,0-2571518,UNLIMITED-TRACK,32.80806,-117.57800,"",""
06/07/2016 09:50:23,0-2571525,UNLIMITED-TRACK,32.82406,-117.59898,"",""
06/07/2016 09:49:30,0-2571609,UNLIMITED-TRACK,32.82693,-117.59869,"",""
06/07/2016 09:49:10,0-2571709,UNLIMITED-TRACK,32.82624,-117.57852,"",""
06/07/2016 09:45:23,0-2571525,UNLIMITED-TRACK,32.82694,-117.59915,"",""
06/07/2016 09:45:13,0-2571518,UNLIMITED-TRACK,32.80834,-117.57834,"",""
06/07/2016 09:44:11,0-2571709,UNLIMITED-TRACK,32.82654,-117.57886,"",""
06/07/2016 09:43:56,0-2571609,UNLIMITED-TRACK,32.82735,-117.59714,"",""
06/07/2016 09:40:24,0-2571525,UNLIMITED-TRACK,32.82635,-117.58954,"",""
06/07/2016 09:40:11,0-2571518,UNLIMITED-TRACK,32.80865,-117.57855,"",""
06/07/2016 09:39:09,0-2571709,UNLIMITED-TRACK,32.82690,-117.57932,"",""
